,customer_user_id,platform,media_source,campaign,install_date,cpi,visit_date,revenue
2603,216044,android,unityads_int,HC|Android|retention|US,2020-09-03,0.9800000000000001,2020-09-03,0.23812564283740872
2604,217017,android,unityads_int,HC|Android|retention|US,2020-09-04,0.9416666666666668,2020-09-13,0.013464610990916517
2605,219098,android,unityads_int,HC|Android|retention|US,2020-09-05,0.89,2020-09-12,0.017492545724245946
2606,219563,android,unityads_int,HC|Android|retention|US,2020-09-05,0.89,2020-09-05,0.02577468401233045
2607,219724,android,unityads_int,HC|Android|retention|US,2020-09-05,0.89,2020-09-18,0.4228576135229725
2608,226512,android,unityads_int,HC|Android|retention|US,2020-09-08,0.9762500000000002,2020-09-13,0.15116784978900288
2609,228729,android,unityads_int,HC|Android|retention|US,2020-09-09,0.9712500000000002,2020-09-10,0.3057873557179077
2610,238376,android,unityads_int,HC|Android|retention|US,2020-09-13,0.9700000000000001,2020-09-14,1.5097201606981312
2611,238376,android,unityads_int,HC|Android|retention|US,2020-09-13,0.9700000000000001,2020-09-20,1.4248880408950797
2612,241642,android,unityads_int,HC|Android|retention|US,2020-09-14,0.9845454545454545,2020-09-21,0.10058652359434608
2613,242663,android,unityads_int,HC|Android|retention|US,2020-09-15,1.0836842105263156,2020-09-24,0.33838357594801693
2614,245193,android,unityads_int,HC|Android|retention|US,2020-09-16,1.3116666666666665,2020-09-28,0.1054842177686685
2615,177000,android,unityads_int,HC|Android|retention|US,2020-08-17,1.0,2020-08-18,0.027482106855590327
2616,180453,android,unityads_int,HC|Android|retention|US,2020-08-18,1.4114285714285713,2020-08-18,0.06752444016676859
2617,182761,android,unityads_int,HC|Android|retention|US,2020-08-20,1.5552112676056344,2020-08-20,0.15877394881343004
2618,184155,android,unityads_int,HC|Android|retention|US,2020-08-20,1.5552112676056344,2020-08-24,0.02746513050944865
2619,186132,android,unityads_int,HC|Android|retention|US,2020-08-21,1.509375,2020-08-30,0.19060371414452457
2620,186666,android,unityads_int,HC|Android|retention|US,2020-08-22,1.61263157894737,2020-09-02,0.018669186182404974
2621,186683,android,unityads_int,HC|Android|retention|US,2020-08-22,1.61263157894737,2020-08-22,0.1422393132551618
2622,186871,android,unityads_int,HC|Android|retention|US,2020-08-22,1.6020588235294126,2020-08-27,0.20164294402638516
